start,end,speaker
2410.56,2410.59,SPEAKER_03
2412.9,2452.69,SPEAKER_03
2422.56,2422.57,SPEAKER_07
2422.57,2422.59,SPEAKER_00
2424.19,2424.63,SPEAKER_00
2424.63,2424.68,SPEAKER_07
2453.08,2461.38,SPEAKER_03
2461.69,2465.38,SPEAKER_03
2465.81,2470.01,SPEAKER_03
2470.43,2503.3,SPEAKER_03
2503.79,2541.86,SPEAKER_03
2503.91,2504.16,SPEAKER_00
2504.92,2505.34,SPEAKER_00
2524.8,2525.36,SPEAKER_05
2542.42,2548.07,SPEAKER_03
2548.27,2620.4,SPEAKER_03
2594.39,2594.83,SPEAKER_00
2608.03,2608.26,SPEAKER_00
2620.75,2703.61,SPEAKER_03
2685.32,2685.35,SPEAKER_00
2685.4,2685.7,SPEAKER_00
2703.44,2703.59,SPEAKER_06
2703.61,2703.73,SPEAKER_06
2703.73,2716.32,SPEAKER_03
2716.45,2734.81,SPEAKER_03
2734.52,2734.96,SPEAKER_06
2735.16,2737.63,SPEAKER_03
2737.9,2783.61,SPEAKER_03
2785.0,2793.52,SPEAKER_01
2794.23,2861.0,SPEAKER_03
2852.24,2852.34,SPEAKER_00
2861.14,2882.89,SPEAKER_03
2882.99,2911.04,SPEAKER_03
2902.21,2902.31,SPEAKER_00
2903.83,2904.35,SPEAKER_00
2911.04,2913.03,SPEAKER_07
2932.6,2932.62,SPEAKER_07
2932.62,2937.99,SPEAKER_11
2963.43,2964.36,SPEAKER_07
2965.44,2965.95,SPEAKER_07
2976.29,2976.34,SPEAKER_07
2984.0,2985.03,SPEAKER_07
2985.03,3073.88,SPEAKER_04
3074.18,3263.17,SPEAKER_04
3264.79,3273.95,SPEAKER_03
3275.45,3476.97,SPEAKER_04
3476.97,3477.97,SPEAKER_07
3511.01,3512.04,SPEAKER_07
3512.04,3515.82,SPEAKER_02
3516.68,3522.1,SPEAKER_02
3523.94,3524.43,SPEAKER_09
3525.54,3527.14,SPEAKER_09
3528.24,3528.73,SPEAKER_11
3529.22,3529.57,SPEAKER_09
