start,end,speaker
1666.69,1667.7,SPEAKER_06
1668.21,1668.97,SPEAKER_06
1669.76,1672.02,SPEAKER_06
1672.39,1677.46,SPEAKER_06
1678.32,1682.2,SPEAKER_06
1682.94,1683.72,SPEAKER_06
1683.82,1684.19,SPEAKER_06
1684.63,1685.47,SPEAKER_06
1686.1,1691.97,SPEAKER_06
1693.13,1694.8,SPEAKER_06
1696.88,1704.09,SPEAKER_06
1704.12,1709.52,SPEAKER_06
1712.19,1718.97,SPEAKER_08
1718.97,1719.19,SPEAKER_10
1719.19,1719.21,SPEAKER_08
1747.1,1747.74,SPEAKER_10
1751.77,1754.79,SPEAKER_10
1756.2,1756.95,SPEAKER_10
1759.89,1760.33,SPEAKER_10
1761.14,1762.68,SPEAKER_10
1763.1,1763.27,SPEAKER_10
1769.85,1770.45,SPEAKER_10
1770.66,1771.03,SPEAKER_10
1771.03,1771.16,SPEAKER_04
1771.16,1771.18,SPEAKER_10
1771.74,1771.77,SPEAKER_10
1771.77,1772.13,SPEAKER_04
1772.77,1772.78,SPEAKER_10
1772.78,1773.05,SPEAKER_04
1773.34,1779.31,SPEAKER_04
1779.7,1780.19,SPEAKER_04
1781.04,1784.98,SPEAKER_04
1785.54,1830.02,SPEAKER_04
1830.48,1897.1,SPEAKER_04
1897.57,1898.84,SPEAKER_04
1899.11,1901.57,SPEAKER_04
1902.32,1903.95,SPEAKER_04
1904.31,1911.21,SPEAKER_04
1911.41,1915.61,SPEAKER_04
1915.85,1947.36,SPEAKER_04
1949.92,1975.89,SPEAKER_04
1976.31,1979.72,SPEAKER_04
1980.13,1984.9,SPEAKER_04
1985.32,1996.23,SPEAKER_04
1996.68,2059.91,SPEAKER_04
2060.57,2067.62,SPEAKER_04
2067.98,2088.53,SPEAKER_04
2089.22,2098.86,SPEAKER_04
2099.15,2113.05,SPEAKER_04
2113.61,2122.65,SPEAKER_04
2122.99,2125.69,SPEAKER_04
2126.11,2132.05,SPEAKER_04
2132.17,2137.0,SPEAKER_04
2137.23,2142.45,SPEAKER_04
2142.68,2147.26,SPEAKER_04
2147.95,2167.69,SPEAKER_04
2168.96,2169.67,SPEAKER_04
2170.49,2170.95,SPEAKER_04
2171.29,2176.33,SPEAKER_04
2177.18,2179.15,SPEAKER_04
2179.86,2180.3,SPEAKER_04
2182.41,2184.97,SPEAKER_04
2188.45,2191.6,SPEAKER_04
2191.94,2194.69,SPEAKER_04
2196.24,2211.42,SPEAKER_04
2211.89,2237.55,SPEAKER_04
2238.08,2260.49,SPEAKER_04
2264.98,2271.96,SPEAKER_08
2271.96,2272.06,SPEAKER_10
2285.58,2286.44,SPEAKER_10
2288.72,2288.74,SPEAKER_10
2288.74,2292.84,SPEAKER_09
2295.6,2296.95,SPEAKER_09
2296.95,2296.99,SPEAKER_10
2300.89,2300.9,SPEAKER_10
2300.9,2302.03,SPEAKER_09
2302.03,2302.39,SPEAKER_03
2302.39,2302.76,SPEAKER_09
2302.76,2303.43,SPEAKER_03
2303.43,2303.45,SPEAKER_09
2303.54,2303.59,SPEAKER_09
2303.59,2304.03,SPEAKER_03
2304.14,2318.39,SPEAKER_03
2319.72,2328.87,SPEAKER_03
2329.0,2339.43,SPEAKER_03
2340.12,2364.54,SPEAKER_03
2364.93,2376.87,SPEAKER_03
2377.25,2388.0,SPEAKER_03
2388.35,2401.29,SPEAKER_03
2402.24,2402.54,SPEAKER_03
2403.32,2403.93,SPEAKER_03
2404.38,2409.71,SPEAKER_03
2410.12,2421.95,SPEAKER_03
2422.49,2423.96,SPEAKER_03
2424.39,2427.18,SPEAKER_03
2427.82,2428.77,SPEAKER_03
2429.22,2431.38,SPEAKER_03
2432.38,2435.06,SPEAKER_03
2435.52,2437.57,SPEAKER_03
2438.6,2454.99,SPEAKER_03
2455.29,2456.73,SPEAKER_03
2457.64,2463.7,SPEAKER_03
2464.15,2470.63,SPEAKER_03
2471.61,2488.52,SPEAKER_03
2489.58,2489.95,SPEAKER_03
2491.42,2492.05,SPEAKER_03
2492.59,2499.15,SPEAKER_03
2499.35,2510.59,SPEAKER_03
2510.88,2515.76,SPEAKER_03
2516.13,2516.92,SPEAKER_03
2517.16,2552.66,SPEAKER_03
2552.1,2552.12,SPEAKER_02
2552.12,2552.81,SPEAKER_04
2553.03,2556.02,SPEAKER_03
2557.17,2570.45,SPEAKER_04
2572.32,2574.72,SPEAKER_03
2575.02,2584.2,SPEAKER_03
2584.59,2617.43,SPEAKER_03
2617.8,2620.97,SPEAKER_03
2621.33,2623.03,SPEAKER_03
2622.3,2623.06,SPEAKER_02
2623.06,2623.1,SPEAKER_03
2623.35,2626.88,SPEAKER_03
2627.08,2628.09,SPEAKER_03
2628.84,2633.48,SPEAKER_03
2633.81,2647.03,SPEAKER_03
2646.12,2647.08,SPEAKER_10
2647.08,2652.71,SPEAKER_03
2653.08,2657.66,SPEAKER_03
2658.6,2671.02,SPEAKER_03
2671.39,2671.83,SPEAKER_03
2673.32,2673.74,SPEAKER_03
2674.28,2677.94,SPEAKER_03
2678.26,2695.39,SPEAKER_03
2691.86,2692.69,SPEAKER_04
2695.74,2696.17,SPEAKER_03
2696.42,2697.11,SPEAKER_03
2697.9,2699.54,SPEAKER_03
2699.76,2719.99,SPEAKER_03
2721.28,2734.74,SPEAKER_03
2735.32,2740.73,SPEAKER_03
2741.7,2747.11,SPEAKER_03
2747.45,2756.02,SPEAKER_03
2756.53,2785.81,SPEAKER_03
2789.3,2794.92,SPEAKER_08
